feature_5,feature_6,feature_7,feature_8,feature_9,MonthlyCharges,Tenure,Gender,Contract,InternetService,Churn
1.1378693623902436,1.9092583850357694,-2.679984485964469,-1.6801942356109776,-0.22716882164317242,38.17310353745047,12,Female,Two year,Fiber optic,1
1.2449416357852043,1.02002593743831,-0.14124182106853178,0.6596442968204945,-2.972169707004764,79.31092002804365,0,Female,One year,Fiber optic,1
-1.4777927470739458,-0.6115685508604323,0.7183315431942462,2.0794300821667506,-1.206658949200216,31.667422096481104,12,Female,One year,Fiber optic,1
1.5969109783300643,0.2594037858273155,-0.07229265971448583,0.12849402384529607,-4.13806119838574,82.2358067176198,0,Female,Month-to-month,Fiber optic,1
-1.791836641972748,-1.9628939085175792,-0.41509133672532883,2.2774204688917443,-0.0272196926582367,22.189181097368767,0,Male,One year,Fiber optic,0
0.06384781553448526,-2.7354167191447107,-1.745969032474982,0.29565916675268533,-1.508840679790114,44.86749026479454,0,Female,One year,Fiber optic,0
-1.239798646044157,1.2774567303313304,-0.34001979062345705,0.5029157189599718,1.2536689760440156,51.589597278858534,12,Female,One year,Fiber optic,1
-2.1527611760265573,1.3007360467143303,0.5962997854612124,0.708425813422253,-2.8556134494563725,56.55543510032057,24,Female,One year,DSL,0
-0.2823132386722833,-2.9075927176642606,-0.2552061344396246,-1.5320478580715378,1.1650552015467988,43.81092331903919,0,Male,One year,Fiber optic,0
-1.685808555298712,2.0425550203653584,-1.5485830336213924,0.9315845049250933,1.057015584033871,53.73713384370433,12,Male,One year,Fiber optic,1
0.6953212331358734,-0.00403204075807162,-0.862306936163681,0.10421756896477397,-1.67675435495826,30.867557019680124,24,Female,One year,Fiber optic,1
1.9779076696210787,2.8453764514604236,-0.4735233815541974,-2.0281006275818148,-0.22101069388925884,50.89062610499491,0,Female,Two year,Fiber optic,1
1.4708584096497548,-4.534607523340171,0.27008441134776406,3.8665864019433824,0.031220763363965544,28.374760609165005,0,Male,Two year,No,0
-1.024641727697146,0.6396657687166509,-0.3657807453020064,-0.9084187267999222,1.4159643236507853,24.02487768217588,0,Female,Two year,Fiber optic,0
-0.32920890107003653,-3.4631609149627094,0.7733998160676115,-1.1659916674406499,0.8546468087664782,53.33021564291926,12,Female,One year,Fiber optic,0
-0.8118578969080156,-0.46820924886639026,-2.16116210357171,-0.3703620886242238,-0.18856891876136098,22.1722098970657,12,Male,One year,Fiber optic,0
1.734983308532367,-3.9416408225757418,-0.5374063789038138,-1.702681652901163,0.812046883078841,73.50581663231503,0,Male,One year,Fiber optic,0
-3.885730683945963,0.9111815155976486,-0.6132538146500716,-0.8586530579180665,0.2941882896132195,23.540698570124377,12,Female,Month-to-month,DSL,0
0.039335535684867695,1.7514825050845433,0.6252895125420684,0.6138880656740469,0.5022462664005939,59.28014263340529,12,Male,One year,Fiber optic,1
-2.998280185582045,-1.4887470386818116,-0.9112800569029585,1.5508749953229746,0.3249243714472765,68.11226617526046,24,Female,One year,Fiber optic,1
-3.649279276129804,2.070621105479696,0.2061353796226038,-0.2955969398267295,1.7142653872589244,58.00745051155723,0,Female,Month-to-month,DSL,0
-2.637616667241942,-1.7630147621354704,0.6495813316461732,0.6643745856195168,-1.4557090123493794,30.537848818182898,24,Female,One year,DSL,0
0.96598831943374,-2.769847778920428,0.43800525851872685,1.0065336763189134,1.5984251927802098,102.54164749093606,0,Male,One year,Fiber optic,0
3.3452371818796003,0.4397511516539925,-1.1757344466669615,2.4694229919395214,-6.781845243105899,36.49627792760251,36,Female,One year,Fiber optic,1
-1.2399290742958091,1.7182382360231259,-1.9550861139181497,-0.5048978236408286,-1.0798104456703381,86.46720381035512,48,Female,Month-to-month,DSL,0
-0.6949493539186035,-1.290729942932149,-0.36833271003917634,-0.08862009930941228,-0.6096627391115762,34.044640288912106,12,Female,One year,Fiber optic,1
-2.773261281201349,-1.7394448983304365,-0.6651402992844123,-0.2580351569325914,4.2193206265750005,20.13516873545017,12,Male,Two year,Fiber optic,1
-1.426928928439348,0.481593500148604,-1.9300868693234323,0.9627945054077166,1.9106556856377146,41.364578763262074,0,Male,One year,Fiber optic,1
-2.5490281644626784,2.1285098335126347,-1.3838590189958457,-1.6353031772084419,1.04290192925812,31.974606930197652,12,Female,One year,DSL,0
-1.4139236255530023,-1.7804511089030224,-0.90429518665159,1.7071865681678566,-3.8916538750130893,41.72734944444422,24,Male,Month-to-month,DSL,0
1.0975680964517063,1.8152765538971827,1.3413300695496801,-0.8243020600395553,-1.934475136963614,81.0102691689575,12,Male,One year,DSL,1
0.30298794470063317,-2.583993132192428,-0.19992992311841679,-2.772181104265689,0.6164321106032696,39.68704882015257,0,Male,Month-to-month,Fiber optic,0
-1.6370901203277064,-0.6050372864629003,0.9706336726114432,-2.56471673507221,1.592287919464961,35.30152489392968,0,Female,One year,DSL,0
-2.9304750582271577,-1.5664720941564183,0.9392028516620472,1.0423114078939695,0.01608366897006681,21.03936410562518,12,Female,One year,Fiber optic,0
-1.4474094018653763,-0.5084053678117694,1.1629025725441393,-0.12139639220096354,0.6252022299797066,43.811402705589536,0,Female,One year,Fiber optic,0
-1.0062121135480726,1.174957063600887,-0.7691452798066177,2.5053399140088835,-3.1481568868484264,21.56876222541579,24,Female,One year,Fiber optic,1
-2.5123919683056917,4.032852788327217,-2.875773427628275,-0.2518680118382399,3.644694577750392,80.00716811324378,12,Female,Two year,Fiber optic,1
1.4116534277458277,1.2852988183564145,-0.22393942431327402,-1.718191238285498,-1.550532657880409,48.17456715150625,0,Female,One year,Fiber optic,1
0.4942281418933332,-3.7731963775569257,-1.738397578521786,-2.120304001919676,1.6666985700579775,95.95151992943119,12,Female,One year,Fiber optic,0
-1.7075793898624654,-0.6924496247393541,1.0275527136751572,1.8828982542817436,-0.5587762147117004,51.83971342356997,0,Female,One year,Fiber optic,0
-0.10829263208631223,-5.062103524753869,-0.6838602033464366,-3.4160472892296903,2.133418860781145,26.857195475486478,12,Female,One year,Fiber optic,0
-1.7897413903526993,-0.07672104096683163,-0.15723639202855216,1.6723321565745364,-0.669586118836708,33.13536813090508,0,Female,Month-to-month,Fiber optic,0
-1.65976141908907,3.7999669207872393,-1.2551490672051577,-0.9041540929862033,4.236502424051385,99.98958619428088,12,Female,Two year,Fiber optic,1
-2.2346865898446664,-0.803273423082983,-0.09259939526839295,2.9804230442076425,0.1454222780076719,42.52748155396165,24,Female,Two year,Fiber optic,1
2.1634821030734734,1.8901449020481722,0.16968509085775127,-2.5015285002565957,-1.5215897224524957,54.41303349534071,0,Male,One year,Fiber optic,1
0.4038181255904352,-0.1502258915398833,-2.335953618801436,-0.7716477350743883,-2.0162826842616304,39.45246274319595,24,Female,One year,Fiber optic,0
-0.6764943356206268,-2.0163261414585256,0.030948088267830184,-1.796372377736584,1.0208444019860148,43.45725746521239,12,Female,One year,Fiber optic,0
-3.248499666394686,0.01448175242683547,0.5040938319439419,-2.5106153832990015,1.6946053454109724,41.37188713877389,24,Male,One year,DSL,0
-1.961572841770821,0.8653353777664303,2.105856344363327,1.228105701507642,1.2813281543699444,45.173004135243225,0,Male,Two year,Fiber optic,1
-3.180458822590808,-0.25693993490468003,0.5996436407250353,-3.067775085335767,1.6576567564033677,40.720621870480876,24,Male,One year,DSL,0
0.5730987660729998,-0.41307986633236493,1.5336228457329233,2.6177338770477867,-6.8623673672351195,56.258327617759456,48,Male,One year,Fiber optic,1
-0.6715111399877358,-0.07918675468014202,1.2235796597592736,-1.433788953662377,0.3899209631866142,63.15171400163298,12,Male,Month-to-month,DSL,0
-0.890631941587073,-1.305230632747309,-0.6984737582131462,-1.5829923642397645,0.09250391070073237,20.81003769246542,0,Female,One year,Fiber optic,0
2.263301876635133,0.5391779244656218,1.0214581040153765,-2.233363109677707,-2.170949174709908,22.854459546429158,24,Male,One year,Fiber optic,1
-1.0445938191764281,1.5353331358291977,0.6683332296061608,1.0114716094996161,-0.6584602506872774,36.47247796815983,24,Female,One year,Fiber optic,1
-0.4480893279628432,0.34610420848607293,-0.3149604124547449,1.68596235740648,-0.8222589871964442,30.7803908828161,0,Female,One year,Fiber optic,1
-2.4806716173941146,-1.6347876390997493,-1.671972471792552,-0.7596972291838859,0.17520929319494183,35.00571136229503,36,Female,One year,Fiber optic,0
-0.2533486653282361,-1.553984603342904,-0.8935809679780109,3.4221171721821584,-3.5034389919573976,111.36615851500983,0,Male,One year,Fiber optic,0
0.7434209651912225,0.277464937817977,0.10080387045977413,2.313316443179241,-1.4401827402033296,35.1923832883665,0,Male,One year,Fiber optic,1
-2.4946858379523564,2.071648037407776,-0.2812936526695694,1.4311642765142165,1.1827749167961146,58.01150251742331,12,Female,One year,Fiber optic,1
-1.6458924020436003,-3.7094319138241767,-0.61959998010369,-2.186411542047947,2.6451616815826444,27.8116467579496,0,Female,One year,Fiber optic,0
-0.28526563456268716,2.1362647136639215,0.2632654875753966,0.6330369471849819,1.299408673268229,63.75344276869321,0,Female,One year,Fiber optic,1
-1.0635684630972735,2.449990160367576,-1.0707543763385026,1.4632924364958129,-3.737827509505553,72.21807242514456,0,Male,Month-to-month,DSL,0
-1.4084073312266505,-0.7618967607711548,0.5569478823405032,-1.8441789875418915,1.066185827732571,66.01161291970548,24,Female,One year,Fiber optic,0
0.17608916747466818,-0.25219162052885347,-0.29343140231331255,0.7802386576096452,-1.801777344886724,26.274197797729194,12,Female,One year,Fiber optic,1
-0.2019169517732864,-0.006132164185077449,-0.7031564622558137,-0.01985119031754179,-1.3793956691938392,85.91393455159829,12,Female,Two year,Fiber optic,0
-1.2985418454489057,1.5114961675733207,-0.7883092647749634,1.4211683817910865,0.2611055306899816,73.60080309052408,0,Female,Two year,Fiber optic,1
-0.4897227491448244,1.3624132292592743,-1.6950177929753076,-0.4638593378035152,0.5106297776060199,30.32762825998468,12,Male,One year,Fiber optic,1
-0.9449191948453243,-1.380880845736332,-2.273172202546832,1.9443066351477953,0.2505983180314907,32.036180891684424,0,Male,One year,Fiber optic,0
-0.757758260376615,0.6867423217185813,0.40921257860654675,1.593094702740308,-1.2550685059077895,46.97294451456784,0,Female,Month-to-month,Fiber optic,0
-1.1738090432787265,-0.9223021886287587,-0.2799661328065288,-2.377541477370099,0.4626275289201056,61.464245498356206,24,Male,One year,DSL,0
-1.0689428335425992,-0.09427580800474034,0.46446746972355973,-1.2547979765952482,-1.9655007012343615,47.97780526395279,36,Male,One year,Fiber optic,0
1.5825189111051694,2.1719154251014023,0.04302448501512677,-0.3411332193554313,-1.617067172187993,84.52357101924338,0,Male,Two year,Fiber optic,1
-3.1057838477162814,0.7258667573825568,0.31138993769642714,-0.39810826925746157,1.4188044775546802,38.60529560708785,0,Male,One year,DSL,1
-2.8490297445728645,1.966047189400053,-3.635200227540102,0.44821429082318087,2.6966052462651904,43.93338583121164,0,Male,One year,Fiber optic,1
-1.4580525967490228,4.149415175899755,-0.287584147592097,-0.6210053070139394,3.2648091920385953,88.0822509880068,12,Female,Two year,Fiber optic,1
-0.14491388967503593,-0.40443234698125674,1.7497665058808303,0.3019001872330892,0.622779891029584,39.12045365344796,0,Female,One year,Fiber optic,1
0.27482606483806515,-1.239290229276324,1.5262159587962787,3.523071387849088,-2.6057916857862544,86.28015019155305,12,Male,One year,Fiber optic,0
-2.6083497607930966,1.4942780772376025,0.9221734565070863,-0.548117068058865,-0.980527012489713,20.461848027133485,24,Female,One year,DSL,0
-3.4520643933890285,1.1804254489499992,1.1818282939420393,-1.162630773676931,6.621508602089832,66.88268605082732,12,Female,Two year,Fiber optic,1
-2.854574384587397,-0.33721205563417445,0.9979543221425496,-1.163567861998697,1.972150657932248,74.33999988282156,12,Female,One year,DSL,0
-3.1414587649798027,-0.7395362399852867,1.2354837695030692,0.5656050415476419,0.3704486332858271,28.946874548225097,12,Male,One year,DSL,0
-0.10382900975047216,1.3438490664607028,0.2876820436757222,1.473866416749353,-1.869043748328953,100.54709634473305,12,Male,One year,Fiber optic,1
5.515926552755745,2.025472862882383,0.4795105629413033,-5.0124252113963195,-4.365231924666219,77.44586366146535,0,Male,One year,Fiber optic,1
-1.863931512609665,-0.4873597309936062,-0.4172653653223936,-1.0032055683262655,0.0201509207294259,32.877488213627274,24,Female,One year,Fiber optic,0
-0.6113341261952621,-1.6020346261368306,1.2368718935182248,2.9766018330056863,1.881288093343684,25.627531170039227,12,Female,Two year,No,0
-0.76266405074086,0.4032574347356268,-0.5219555654758967,-0.104158048662637,0.14170735914851468,24.593178915406476,12,Female,One year,Fiber optic,1
1.0762498850110052,2.7166733489868227,-0.11135440238551125,-0.6204442644019419,-1.0322040045029734,93.8519680315974,0,Female,Two year,Fiber optic,1
0.9134652682706936,-2.2320124358166824,1.3011298521785726,-2.291142772676122,0.983165632335501,104.52543641733925,36,Female,One year,Fiber optic,0
-1.0771673235397203,-2.018881325360209,-0.4507844930934654,-2.829556348477777,2.0985603260066976,75.00121255667477,12,Male,One year,Fiber optic,0
-1.7055542644595838,-0.22094225333471484,1.295148544195343,2.0709203015373547,-0.5353043105125533,35.641920917446996,0,Male,Month-to-month,DSL,0
0.7306650431434054,0.4796735572715891,-0.14342321645892908,-0.1967051240852128,-2.942307936376457,22.103743763198935,12,Female,Month-to-month,DSL,0
-2.382791616061753,0.8958327244999723,-1.2055823510237553,1.3633701429754999,1.1471755082267208,49.00893025628487,0,Female,One year,Fiber optic,1
-2.0747581375040993,0.15673149395656083,-0.2870822031150092,1.5392696990106578,0.2264104307057806,29.08693124340074,0,Female,One year,Fiber optic,1
-1.6427087470392423,-0.5640856832742982,-0.8853264322180604,1.2206726388081148,-0.7557869797738157,42.13893419802264,0,Female,One year,Fiber optic,0
0.8822196441302754,1.5793685218362463,1.6720417730423207,-1.7743971170383959,-0.2910882121804283,31.027046930903115,12,Male,Two year,Fiber optic,1
0.5062892183677208,-2.4779177850902823,-0.18140603471719,-0.9006537618735169,-0.945973158622274,47.097283812464156,24,Male,One year,Fiber optic,0
-0.5778032188151402,-0.5133502275018456,0.1936700183481687,2.6075327548527945,-2.3058103698545573,55.09063166715687,0,Male,Month-to-month,Fiber optic,0
0.40213570879454696,-2.2156672063469722,-0.8319711080785314,-1.238814136293519,-0.12914490918268387,59.6614970943612,24,Male,One year,Fiber optic,0
-0.21930830860853445,2.144039879753565,-0.298983997371841,0.5886268382734474,0.3031070665301694,58.5828657824087,12,Male,One year,Fiber optic,1
-0.025670058333118417,0.4452943526216304,0.6067300025201063,-2.004632101890861,1.2027503653368847,70.14489059869828,0,Female,Month-to-month,DSL,0
0.20284098164073228,-0.6602548893571918,-0.9680129645892809,-1.564418817214782,-1.0465837983081878,80.58256043823687,36,Male,Month-to-month,DSL,1
-2.7827745200057032,1.8945316106747596,-0.7734149266150159,0.5465741716357864,2.4385220200109132,42.900031497974524,0,Male,One year,Fiber optic,1
0.66930595951115,1.2542724998749593,-1.862863586451236,0.9084295674365443,-1.9402431986321031,92.9845760445716,0,Female,Two year,Fiber optic,1
-0.32694360529132793,-0.8046572283000708,0.6538926102710242,1.0480920341519968,-3.1501365457048722,48.21779134385291,12,Female,Month-to-month,Fiber optic,0
-2.7824997357043344,2.7029353628700523,0.5488785155203335,1.0789902228808708,1.7307319036936128,75.72122341485493,12,Female,One year,Fiber optic,1
-1.5409672749249483,-0.9975073636285274,-0.4834781349943769,2.5835562576868214,0.03155122890503575,22.550211200373347,12,Female,Month-to-month,Fiber optic,0
-2.9957583085731434,0.6163133472835574,-0.3869848388781598,1.0347018563359485,2.718131828550698,33.403455681968396,0,Male,One year,Fiber optic,1
-1.028781850987507,-1.0732137193324633,-1.6521023316929349,0.2623612118740546,-0.22521810692692493,49.13576491109221,0,Female,One year,Fiber optic,0
-0.21511332855380116,0.4822437994598623,2.3984492855880695,0.4214254294261973,0.004604940584155451,32.31625144231906,0,Male,One year,Fiber optic,0
-0.04331804606545053,-2.5520713166088953,0.5514365381755453,-1.453678976456973,1.1194300166375906,44.87059404274691,0,Male,One year,Fiber optic,0
2.825460469773497,1.965108748800448,-0.5753373680430791,-1.9833385090870579,-2.9934480749046655,75.58290128707156,0,Male,One year,Fiber optic,1
-1.8401707071063407,0.5944606606453422,-1.6282540477151743,-0.6698613593309992,-0.593591386203141,26.59916401652864,12,Female,One year,DSL,0
-3.9078134299559713,2.3912625253257556,0.1436308339881977,0.8205309481754188,5.157745245266839,98.73460115277855,0,Female,One year,Fiber optic,1
0.7189799827628458,2.939347580368127,-0.13716491087411672,2.539896032050517,-3.808690311328332,49.30565569279714,36,Male,One year,Fiber optic,1
1.69333913508066,1.920858286521252,0.2820005425545109,-2.2206730819223224,-0.9575661015468859,55.298910306813596,0,Male,Two year,Fiber optic,1
0.9293717421076302,-3.6616757571650465,0.24959247607438337,-1.6070288300473858,1.0511224461986948,71.93515107462618,0,Female,One year,Fiber optic,0
1.6530265445056738,1.7538435708941291,1.7813997166008577,-1.6232285988245212,-0.7631614851029053,54.98353158866682,0,Male,Two year,Fiber optic,1
-0.5037109764677155,-1.1098179848958947,0.193798713767092,-1.4625059780987204,-1.0353624564910795,34.486271587080275,36,Male,Two year,Fiber optic,0
-2.723445012766101,1.032194911269006,0.40440815407141717,0.322639415933472,4.16441408547303,59.12650431544341,0,Female,One year,Fiber optic,1
1.1684848331084554,-2.4626951605656426,0.20431988398831982,-1.836580000068558,-0.7481449888056909,33.30780451738691,12,Female,One year,Fiber optic,0
-1.0512542875741226,1.5781012533778211,-1.0702554400144162,0.36250087967801703,1.0632897722408174,52.54720606211605,12,Male,One year,Fiber optic,1
-1.4990901813028956,0.20955465482154345,-0.15272994498015613,0.10921376991588094,0.8749194684720304,28.21093018939583,0,Male,One year,Fiber optic,0
-1.7628567264356896,-0.06426120516604583,1.4754541310422942,-0.6546635820055211,-0.6323357472533068,32.193730628589186,12,Female,One year,DSL,0
-1.34920058788017,-2.524685275995749,-0.7159672231839423,2.265331701438385,-1.2589373310231418,43.36607895358281,12,Male,One year,Fiber optic,0
1.9619462983472968,-2.748958955326888,0.5660574588320672,-2.5611382687887403,-1.9094050438150951,26.570075745044072,24,Female,One year,Fiber optic,0
-1.0948373896012564,-3.093344793738378,1.6630422595961174,0.44980210958077715,-0.020880288974791193,26.315424717539607,0,Male,One year,Fiber optic,0
-3.2844266179231276,0.6754503797533552,-0.5300895860048698,1.5287564902031328,2.240645301012029,34.31485400748725,0,Male,One year,Fiber optic,1
-2.906841517369215,1.8878950607664264,-0.3542186159166406,-0.016730568574825577,0.8778781065806703,47.19538864061255,0,Male,One year,DSL,0
-0.3365641367850478,-0.06679931729520727,0.17205892236625886,-1.419345097389947,-0.5243729684686449,68.80175546653092,24,Female,One year,Fiber optic,0
-1.596917697215599,2.4374415137322947,-2.0527824331705253,0.9428479175328854,0.9656073023303344,67.91783866571456,0,Female,Two year,Fiber optic,1
-2.1083090863213085,-1.4496279251290543,-0.9676564282885214,2.425754541051167,-1.085563260616038,65.37401009225078,0,Female,One year,Fiber optic,1
-1.6972679148826342,1.5749787287590826,-0.5142689715706409,-0.06987503210446766,1.1791008827639204,39.58928770141867,12,Male,Two year,Fiber optic,1
-3.519796047285194,1.863020233908066,-0.5891790496976468,-0.23242440384771745,5.251949028725838,57.62332061649416,0,Female,Two year,Fiber optic,1
-0.5072497333954944,-0.5370770766828774,-0.4649230143647206,-1.0693869844071824,-1.037592442996217,48.49352711416347,24,Female,One year,Fiber optic,0
0.3143966955755,0.6406254465612572,-0.7668695251179117,-0.025512923763240214,-0.9516378339683254,42.10784436219142,12,Female,Two year,Fiber optic,1
1.7084510453981807,1.0652905285340024,-0.014925372442960091,-0.5575027657576647,-3.200922813795093,81.70680532864498,0,Female,One year,Fiber optic,1
0.3136079907920323,0.47158459184309764,-2.1626790105145295,-0.5500014840307907,-1.6315132267758286,37.5112817299606,0,Male,One year,Fiber optic,1
-1.9387143571783567,0.9530006852363656,-0.21032777286549081,0.40308897325439574,2.241203429474226,48.438929080406,0,Female,One year,Fiber optic,1
0.48227548943081666,2.0124164853666158,-0.8560848720009113,0.7445924215517123,-1.9381128884121608,92.94690755942158,12,Male,One year,Fiber optic,1
1.9947789336894632,-0.911460158233034,-0.8979419856402304,1.9063380933623226,-0.9585037087529322,50.83614128146917,0,Female,Two year,No,0
-0.9424680523684195,-0.6826437547029541,-0.5803550028527311,-0.9726059125106381,-1.3006403901496326,49.39712448669924,12,Male,One year,DSL,0
-1.7367462939810987,-3.050987692044494,-0.1045513885685264,3.275206360551214,-0.5736268779165553,25.319587801351574,0,Female,One year,Fiber optic,0
2.1603142035096043,0.700521619295942,0.1045422455492162,-2.2020992517744196,-2.4256273962584713,29.045326951393296,24,Female,One year,Fiber optic,1
-1.133853835505016,-2.353368790932438,0.29457680054031987,1.4209855263971376,-4.381167088121417,75.76819867665549,36,Female,One year,Fiber optic,0
-0.6132258407499949,0.7042978058819189,0.9276455318033,0.9509577566427263,-0.11033031071624967,22.37681256120951,12,Female,Two year,Fiber optic,1
0.8509314662201799,0.653714100633451,0.3086752940556164,1.8305984285839572,-4.371415347557547,24.868957950734934,36,Male,One year,Fiber optic,1
0.050228008649424005,-0.9123114588179635,1.133688498098509,2.6856445536641824,-0.9457153323318642,67.2551996625555,12,Female,One year,Fiber optic,0
-1.6686051992865547,-1.8862111001094455,-0.43351182120353343,1.4360738021758372,-0.9906572267059504,39.02524896749422,24,Male,One year,Fiber optic,1
-1.1095832295254227,-2.5123844222327616,-1.7407006063803354,0.9400301616109437,-0.47501099109049,29.91767990088923,24,Female,Two year,Fiber optic,0
-1.4199940407827376,-0.2611870518566226,1.234456978764691,-0.4116112182035523,4.136144247442196,49.82045052627165,12,Male,Two year,Fiber optic,1
1.4778363666026424,1.6066015177535728,1.5153967492635925,3.3863066735231446,-5.743221497074024,25.349918712131032,36,Male,Month-to-month,Fiber optic,1
0.6211988165664493,0.3998168838781253,0.5207943056927525,-1.3663865725514586,-1.6624145465615126,62.49177141368659,24,Female,Two year,Fiber optic,0
-2.3502782661543766,0.39837419412526853,0.140293425700544,-0.6559953938342196,6.870855866047097,59.403051036658084,36,Female,Two year,Fiber optic,1
-1.156489962848883,-0.6532516107991504,0.8160810441139388,1.411592494623134,-0.8185818893913474,30.083777874746993,0,Male,One year,Fiber optic,0
-0.9669502986111835,0.23340010939690525,0.6378983162599251,0.9307493714150084,-1.0340173842673663,34.99417105062362,0,Male,One year,Fiber optic,1
1.3579270328415198,-0.4876704171666585,-0.8386576375205849,1.7357482439339824,0.030819194895452103,39.68459299569456,0,Female,Two year,No,0
-0.597064236623025,-2.7526691858647343,-1.2412992727409569,0.901573014448399,0.2559585118426585,45.04616309199896,0,Female,One year,Fiber optic,1
-0.18940917233829757,-0.25861075722064863,1.5912152908822934,0.9116409197372554,-0.30083187078961243,24.256475167283924,0,Male,One year,Fiber optic,1
1.887448602870421,1.8325323804512346,2.0548098186386485,-0.9270476052310793,-2.105311643089712,69.32608478686518,0,Male,One year,Fiber optic,1
0.2744026901022494,-0.4546785465562121,0.8756563632282364,-2.048222511665067,-0.6173359506864061,37.308875804328096,12,Female,Month-to-month,DSL,0
-0.7628725479663332,-0.15207520620202752,-1.6100216729089964,1.4153024257403617,-0.9884617990414114,56.56302257179526,0,Male,One year,Fiber optic,0
0.8616107657086598,0.1791104395454144,-0.5016466787964576,-1.0997167127478238,-0.12629250880246354,81.74096387283657,24,Female,One year,Fiber optic,0
-1.9899163715991306,-0.4375725685258707,1.8266470793119378,0.7001903902970561,0.19053178463581713,31.693358612338507,0,Male,One year,Fiber optic,0
0.3084948845240203,-2.4970067030503276,-0.045710754645827495,2.0096363205513263,-1.9035944002232705,42.21773047285737,12,Female,One year,Fiber optic,0
-2.336920359405798,1.1476032492474042,-1.2630353535770662,2.26250473478311,-2.1573557034625654,67.85616772247195,0,Female,Month-to-month,DSL,0
2.710190363017537,1.1245606647278692,0.05520800899233323,-1.670897362627699,-2.155959913108893,49.412041145801396,12,Female,Two year,Fiber optic,1
-3.2330696911752463,1.644726632528076,-0.4286022369487101,-0.4802266365876866,5.53671136048841,78.03151326813801,0,Male,Two year,Fiber optic,1
0.8379669285578535,-0.5012701886053458,-0.5483967878111827,-1.0998969782992323,-1.563289803829366,22.66847942944469,0,Male,Month-to-month,DSL,0
-0.8240860136590372,-1.7710241623235072,-1.456857628248038,1.8928925560875665,-0.7418289111249555,56.8001539985855,0,Female,Two year,Fiber optic,0
-0.15507040237245484,-0.5088409985110287,-0.30462264835473557,0.7230754593900168,-0.8726206947921491,67.04689569217834,0,Male,Two year,Fiber optic,0
-2.2764062527143123,1.156392805354752,0.4463742447585357,0.8735995798655178,-0.9915765425838162,29.988770389470496,12,Female,Month-to-month,DSL,0
-0.20580920212386933,-1.3189748065712217,1.5112831241107423,-0.7173700698608031,-0.9666675686134156,79.96863223036519,36,Female,One year,Fiber optic,1
0.2948392919993432,1.2530861518673568,0.49891440096441453,-0.5798292926040878,-0.2947996780678978,35.43632302760958,12,Male,Two year,Fiber optic,1
0.35805962756166765,-0.7221434900007508,0.4513228247434116,4.629332089307148,-0.8416164469622532,55.023330541698485,24,Female,One year,Fiber optic,0
-0.35190873544256984,-0.9416582571227863,-0.9550822881358275,-2.027667711891966,-0.39223924969493873,26.648980214970845,0,Female,Month-to-month,DSL,0
-4.14842023882143,1.6697725407241073,1.0970753064126277,2.401264461649934,0.09254996791097765,30.41466237736642,0,Female,Month-to-month,DSL,0
-0.9130119361113351,-0.7285931886414736,0.3066969420298376,1.5119887787855113,-0.00045612314589025345,24.969254998446075,0,Female,One year,Fiber optic,0
-0.04952110882694016,-1.7157147635992387,0.9192610916812918,2.6462089319280464,-3.6059232599942175,69.28815807762184,0,Male,One year,Fiber optic,0
0.9913863482881553,1.2595061246216122,0.4645021652142125,1.0374840276899642,-1.7097842723085142,36.31742225659326,12,Female,One year,Fiber optic,1
0.9673542102158255,0.44946853501217654,-1.5445997269056233,-1.2389515470069692,-1.2513070065991354,23.438350844077696,24,Male,One year,Fiber optic,1
-1.1176752543387205,0.8253871613863977,-0.02483031412664712,1.30331972395923,-1.3776741078221753,60.3833768477834,0,Male,Month-to-month,DSL,1
-2.8797643564412203,-0.5529728120818128,-1.2949318853402603,-1.3775987314846125,1.8608199543466821,67.96951835675998,24,Male,One year,Fiber optic,0
-1.302800568377131,0.8041589169711327,-0.2124587250342695,-2.5925789003250514,2.9813359989534125,75.28701123780712,0,Male,Month-to-month,DSL,0
0.0626574712461736,1.1853648079809171,-1.3180920357955057,-0.07348641848111948,-0.9940725348869356,44.00222826760984,0,Male,One year,Fiber optic,1
-2.197852423752429,-2.0096886228254203,0.2616252635807709,-2.714079409389387,0.6873957649141105,22.390531669722215,36,Male,Two year,Fiber optic,0
5.384235612208933,2.3697767802419527,-0.8030845807190595,-3.7774257650772434,-4.205268474723368,94.17383444389431,0,Female,One year,Fiber optic,1
1.4020802617290047,2.803850744485102,-0.5179672992165097,0.03570545618695431,-1.6107473906312002,111.90750905925202,12,Female,Two year,Fiber optic,1
-0.3585696545176058,-1.379757884138061,-1.7420539417718304,2.307895758018719,-0.77258889154753,25.286100063634887,0,Male,One year,Fiber optic,0
-1.474731419297825,-1.5250793794250161,1.3001765268131393,2.4745356179799067,-1.8398714723159413,46.34744493910419,0,Female,Month-to-month,Fiber optic,0
-2.9306024853763843,2.7900181955471623,1.2985413297690838,1.9238469592889373,0.33594954385664805,69.19041171188996,12,Male,Month-to-month,DSL,0
-0.054344275768700157,-1.1518341335050628,-1.358256986122487,0.507745643449736,-2.1263737746181435,46.63010647869338,12,Female,One year,Fiber optic,0
-1.811271826812657,-2.9857177248252773,0.45507557572037044,-0.5840039534159049,0.8390132208245785,43.78312883710956,0,Female,One year,Fiber optic,0
-0.8350637299660342,1.6745920063002324,-0.08496659688814741,0.7573521566020338,-0.35481653469496627,50.292301325030664,0,Female,One year,Fiber optic,1
